"MMSI","TSTAMP","LATITUDE","LONGITUDE","COG","SOG","HEADING","NAVSTAT","IMO","NAME","CALLSIGN","TYPE","A","B","C","D","DRAUGHT","DEST","ETA"
563041240,1500321431,756342,62162902,3600,0,511,0,0,"IKHLAS","",37,5,5,5,5,0,"",
431165000,1500321115,27384389,-73630478,3525,0,297,5,8916267,"HOJIN","7JUA",70,33,166,22,10,75,"US RCH",499712
412331740,1500320699,22667269,72029973,3052,85,511,5,0,"KAI HE TAI PING","",70,85,10,9,9,28,"SHOUGUANG--LONGKOU",490240
235009040,1500321471,38795445,14648765,255,0,283,5,9247314,"ESTLAND","MJFC3",70,81,18,13,4,54,"SEHUS",497088
244650576,1500321520,31904289,3248170,3600,0,511,5,4194304,"KOH I NOOR","PH8827",69,24,4,0,7,24,"HARLINGEN",645888
218509000,1500321544,35343465,12925255,368,139,36,0,9508419,"BBC FUJI","DHIJ2",70,115,11,5,17,66,"UST LUGA",496512
211734010,1500321361,31446650,2875439,3600,0,88,0,0,"ARCHELLE","DF9169",89,75,10,5,5,23,"BEAAA01726DOCKX0001",0
367573820,1500321571,28592564,-73419652,2835,0,19,0,7047239,"OCEAN EAGLE","WDG8082",90,7,24,4,6,50,"VALDEZ",207616
316004280,1500321547,29309342,-75222666,1293,45,511,0,0,"CARPE VENTUS","CFI4644",36,8,7,2,3,0,"",
273343810,1500321569,35977969,16213550,903,100,91,0,9216482,"MIKHAIL LOMONOSOV","UBTE3",70,89,10,13,4,49,"ST.PETERSBURG",495808
220544000,1500321557,34606320,4335947,3077,100,310,0,0,"HM555 KINGFISHER","OVQL",30,6,28,4,4,55,"HANSTHOLM (DK)",95616
566541000,1500321562,787732,62182860,3200,0,156,15,9659256,"PW IOTA","9V6837",90,10,21,5,4,0,"",1596
367306490,1500321405,23558965,-45943168,1676,0,511,15,7713498,"HARRIET MORAN","WXT3652",52,14,14,4,4,44,"",1596
211727870,1500321076,27421006,7887135,3600,0,511,0,0,"CLOUD NO 9","",0,0,0,0,0,0,"",
244830818,1500321333,33604435,7625594,3600,0,511,5,9224154,"ZAANBORG","PCKW",70,107,11,10,5,60,"HELSINGBORG",490752
367789230,1500321432,24764167,-43486072,1449,0,511,0,0,"NAVASANA","",0,0,0,0,0,0,"",
200912310,1500321515,22133120,73460328,1778,0,511,0,0,"CCG37023","203",0,0,0,0,0,0,"",0
367579340,1500321568,18063576,-55983124,1031,0,511,0,0,"CR TALEN","WDG8612",31,6,10,5,2,0,"",67649
244020692,1500321566,31445010,2908014,0,0,511,0,0,"AMSTELSTROOM","PG5436",80,0,0,0,0,16,"AMSTERDAM",488832
477514300,1500321437,25433130,-42638110,2900,0,279,5,9602978,"JIA LONG SHAN","VRIK3",70,162,27,12,20,79,"BOSTON",489472
244670076,1500321570,31109688,3665111,3600,0,511,0,0,"SALVE","PH6505",79,85,0,10,0,21,"BUDAPEST SMEDEREVO",529408
241500000,1500321531,22769543,14163561,2263,0,90,5,9593232,"FOTINI Z","SVA7621",52,10,28,6,4,36,"PIRAEUS",435328
249000904,1500321380,22448243,15191552,1143,4,511,0,0,"KARIBU","9HB3139",0,17,10,4,2,0,"",0
370437000,1500321485,5611420,-47944700,1300,0,57,5,9307267,"MSC CORINNA","3FWI6",70,166,44,8,22,98,"CRISTOBAL",492672
211226140,1500321542,32115193,4895388,2696,0,511,0,8872796,"LVP 1","DFQC",33,47,9,7,11,28,"WILHELMSHAVEN",826462
413555420,1500321521,17965021,73162868,2097,0,511,0,0,"SHUN AN 369","369",70,93,15,10,10,45,"TAI-ZHOU",848670
367139510,1500321236,23559006,-45942762,3078,0,247,0,9373711,"APRIL MORAN","WDJ2163",52,9,20,5,5,39,"CHARLESTON",839966
249612000,1500321435,19181994,72260592,1461,0,251,5,9774434,"DACC ADRIATICO","9HA4313",70,174,26,20,12,92,"ZHANGJIAGANG",492096
413695680,1500321552,14671939,70842462,3285,0,154,0,0,"SHUN HANG 09","",60,8,31,7,2,16,"XIA MEN",0
352637000,1500321429,34966405,4129739,3173,0,511,5,8757099,"EIDE LIFT 7","HO9232",0,23,23,9,11,21,"FEDAFJORDEN",493568
257010690,1500321517,35551006,6441146,2724,0,511,0,0,"TORPANGER","",0,0,0,0,0,0,"",
224040840,1500321536,17348602,-8156317,2423,78,511,7,0,"SANTUARIO BARQUERENO","EARU",30,15,15,3,4,45,"PESCA",1596
235008700,1500320908,26646949,5354338,2004,0,511,0,0,"YAWEN","VSPX4",37,5,20,3,3,0,"",
538004748,1500321468,-19742916,91062478,237,0,176,5,9644495,"FEDERAL TAMBO","V7YW3",70,164,26,20,12,67,"NEWCASTLE",492032
244740035,1500321556,30857271,4034505,0,0,511,0,0,"BOLERO 6","PD4673",80,100,10,5,7,0,"",0
244660584,1500321556,30685959,3529320,889,0,511,14,244660584,"ZORA","PD7819",79,73,12,5,3,26,"MAASBRACHT",406660
244110011,1500321544,31141571,2754989,0,0,511,15,0,"TENAX","PD9154",79,49,13,1,6,3,"",0
244690352,1500321545,31585111,3051125,0,0,511,0,0,"AMBITIE","PE6208",79,75,11,7,3,0," BA",1596
412763790,1500321494,17915834,73304456,3004,0,511,0,0,"ZHE YU JI 332","",0,50,15,3,7,0,"",1596
636015181,1500321409,29758800,-133300,1650,0,66,1,9294824,"POHORJE","A8IM4",71,206,63,11,21,99,"FRLEH",494720
257743390,1500321540,34600379,7107759,1985,0,511,0,0,"MIA MARA","LE5809",36,10,1,1,3,0,"",
338169083,1500321444,16199899,-48056022,2009,0,511,0,0,"CLOUD NINE","",37,5,3,2,3,0,"",
257313640,1500321414,40841728,8121659,419,5,511,0,0,"MOT N15MS","LK9866",30,3,7,2,2,0,"",
412206940,1500321495,24172555,73255236,0,0,315,5,0,"JIN CHUAN 9","BAGA",70,50,32,5,7,23,"BAYUQUAN",494474
246024000,1500321570,32149624,-42646,1879,0,214,0,9614878,"ZWERVER 3","PCLQ",52,17,18,8,8,29,"KEEP 500 MTR CPA",472222
636014720,1500320539,-4318703,67634349,1709,0,80,5,9453509,"PROTEAS","A8WD7",70,196,33,18,20,100,"SURABAYA",484096
247082300,1500321142,23122585,9314995,1510,100,153,0,9217591,"URSA MINOR","ICGH",70,174,31,18,10,83,"ITTAR",496704
412018120,1500321534,23385607,70673737,2112,0,224,0,0,"JINGANGLUN 1 HAO","BTLF",52,10,30,6,4,39,"TIANJIN",442888
211306400,1500321560,32590924,7860254,216,0,511,0,0,"CAMOGHE III","DB8948",36,0,0,0,0,0,"",0
374969000,1500321475,5626151,-47934845,316,2,66,5,9773870,"ARCANGEL SAN RAFAEL","HO5967",52,10,19,7,6,58,"COLON",481792
226001950,1500321354,30876555,2404230,1600,0,511,0,0,"LA PROUE","FM6192",79,67,5,4,1,0,"EVRY",608744
246532000,1500321567,30795786,849291,3600,0,511,0,0,"ABEKO SERVER 3","""HGA",33,42,2,6,6,0,"",
244710864,1500321494,31148100,2690568,3600,0,511,0,0,"PRINSES BEATRIX","PD2061",69,36,17,2,5,18,"LEUVEHAVEN",455633
412439690,1500320936,18003087,73257843,1708,0,511,0,0,"ZHEDING61193","",70,35,15,4,4,0,"",
316001252,1500321564,29213701,-74044551,2294,45,248,0,9009360,"QUEEN OF CUMBERLAND","VG2029",60,44,52,7,14,37,"H",68800
412503430,1500319872,12971203,64996562,329,0,28,1,0,"ZHONGGUOYUZHENG45036","",55,35,54,1,7,42,"",1596
605106432,1500321339,22062430,1837831,2608,0,511,8,9593385,"ZABANA AHMED II","7TFF",52,13,17,6,5,44,"",680832
209526000,1500321546,5689293,-47968014,0,1,244,1,9243526,"HECTOR","C4LM2",79,161,29,16,16,117,"PA CTB",489600
413485050,1500321241,17725982,73428159,1930,94,191,0,9635597,"SHENG YOU 231","BYLG",80,97,23,8,12,80,"XIA MEN",498944
503600400,1500321569,-16335521,91870407,0,0,511,0,0,"EYE SPY","",0,10,20,5,5,20,"REDCLIFFE",336832
226009750,1500321571,29314605,1405898,2892,49,511,15,0,"MONTEBELLO","FM5670",69,32,7,5,1,0,"",1596
257852500,1500321302,36528979,4104990,3186,0,202,5,9784192,"VISION OF THE FJORDS","LDXJ",60,12,30,5,10,15,"GUDVANGEN-FLAAM-GUDV",422336
257998500,1500321432,41792468,11380287,2579,0,511,0,0,"RYDNINGEN","LF5552",30,3,7,2,1,0,"",
413366000,1500321530,14673840,70825550,1410,0,184,5,0,"HAI XUN 0802","BEVX8",55,32,29,5,5,21,"",684032
259399000,1500321565,40369474,8623722,903,0,162,0,0,"MELOYTIND","LIPV",60,12,8,3,3,0,"VAAGAHOLMEN.- MYKEN",1596
211356520,1500321011,32487692,7267387,0,0,253,5,0,"WARNOW","DBHE",55,15,11,2,4,15,"ROSTOCK",480192
244630657,1500321514,30879570,2403180,618,0,511,0,0,"VIKING KARVE","PD3066",80,70,11,6,4,0,"",67610
368468000,1500321470,23952523,-45077957,3415,6,229,1,9415777,"LOIS ANN L MORAN","WDE9542",57,124,32,11,13,50,"PHILADELPHIA,PA",467648
205258590,1500321283,31071994,3324916,2555,0,511,0,0,"GOTCHA","0600388",79,110,0,5,6,0,"OSS",492603
244700719,1500321530,31139025,2695991,2442,0,511,5,0,"SEMPER-SPERA","PE3033",79,41,6,3,3,20,"VLAARDINGEN",646400
244660945,1500321570,31101722,3704424,1026,0,511,0,0,"ALENA","PD2833",70,1,0,1,0,0,"NLAMS0233GDOCKX00003",0
277400000,1500321570,31462730,1266181,3335,185,330,0,9198721,"FINLANDIA SEAWAYS","LYTC",73,26,137,11,10,58,"ZEEBRUGGE<>ROSYTH",496576
235070961,1500321399,32139955,5127888,2853,0,149,5,9133111,"FS PEGASUS","2CAF5",70,22,62,9,9,40,"BREMERHAV",492928
338070513,1500320909,20253576,-70912211,776,56,82,0,0,"SEAWAY 126","",57,0,0,0,0,0,"",
235011490,1500321544,746013,62304214,2133,1,103,0,8985880,"SHAMOUN","MZGQ5",36,28,0,8,0,40,"SINGAPORE",201536
316017163,1500321540,30016800,-75144810,812,0,175,0,0,"CAPE PALMERSTON","CFN5493",51,5,10,2,2,8,"",1596
244630075,1500321518,30886816,2403183,3555,93,511,0,0,"SALVADORA","PC5750",79,135,0,5,7,26,"PONT DE NEUVES",503287
636016269,1500321559,23210560,-5528250,830,105,80,0,9377690,"MANATEE","D5FH9",79,131,41,17,11,68,"CASCAIS ANCHORAGE",492416
218433000,1500321564,22692626,72502061,3048,0,68,5,9508407,"BBC EVEREST","DGNF2",70,0,0,0,0,70,"PENGLAI",493696
374071000,1500321494,31286220,2206098,31,0,511,0,9421051,"GUNCE AKAY","3FBM",70,92,16,11,7,44,"WAITING ORDER",491584
319118300,1500321476,36238759,3191971,1833,0,84,5,1013119,"LILI","ZGGR7",37,19,36,7,2,0,"BERGEN",492638
276006030,1500320239,35680291,14897567,3600,0,511,0,0,"STAR","",0,0,0,0,0,0,"",
227714180,1500321288,27261964,7424025,3600,0,511,0,0,"SWEET LIFE II","",0,0,0,0,0,0,"",
710234000,1500321453,19226287,72245987,335,0,233,5,9453315,"JOAO CANDIDO","PPLW",87,226,48,27,21,70,"JINGJIANG",492288
261022710,1500321227,22931297,9145320,72,0,511,0,0,"JUNA II","",0,0,0,0,0,0,"",
413819435,1500321547,19024450,72692260,2948,51,511,0,0,"ZHONG CHENG 16","0",70,7,70,6,10,40,"SHANGHAI",494046
257195000,1500321551,32066225,4113263,3146,0,284,5,9378149,"ACERGY VIKING","LAZE7",90,32,66,8,12,66,"EE0SHAVEN",480286
538004516,1500321309,21673592,-3176761,1290,3,56,1,9618812,"HANJIN NEWCASTLE","V7XM5",70,248,44,19,26,89,"GIBRALTAR EAST",412824
366920250,1500321568,23986971,-45048337,2613,89,258,5,7512064,"BERING SEA","WDH2994",52,9,24,5,5,50,"PHILA",312064
257711700,1500321545,42667182,15498149,3320,0,511,0,0,"EINAR-S","",0,0,0,0,0,0,"",
230022010,1500321571,36123436,15374380,0,0,511,3,0,"PILOT L147","OJ8281",50,11,5,2,3,24,"",1596
310530000,1500321565,32818560,-3256080,1360,109,139,0,9210220,"ADONIA","ZCDV2",60,50,131,16,10,58,"GREENOCK",495902
548754000,1500321562,-639710,-29083190,1300,0,41,0,9354052,"KINATSI","DYPH",79,116,23,10,15,50,"SAN LORENZO,AR",518528
538001390,1500321508,748163,62163855,0,0,92,5,7413232,"LNG LIBRA","V7BX3",80,242,42,17,27,85,"S'PORE",182401
413701140,1500320115,24159805,73256636,814,0,178,5,0,"HAI SI 1","BVML5",0,150,30,20,12,72,"YINGKOU",490176
235097729,1500321547,30456079,-192855,1799,11,511,0,0,"COMMODORE P","2GIR2",40,7,11,3,3,10,"BRIGHT<>RAMP_WF",494750
354796000,1500321566,-13850718,-24607026,190,3,30,15,7822122,"FPSO POLVO","3EFO7",0,0,0,0,0,100,"",1596
211512880,1500320296,30632273,8246121,0,0,511,5,0,"GRAEFIN COSEL","DC6719",99,25,50,4,8,0,"DRESDEN",743424
533001330,1500321461,813349,62124223,2629,0,340,0,9062726,"ACE SHANGHAI","9MLO4",80,58,13,4,8,35,"WOPL",462942
257408000,1500321527,-17814520,18705130,2930,2,46,1,9285483,"HOEGH TOKYO","LAPZ7",70,35,193,12,20,87,"DURBAN_ANCHORAGE",494016
533130654,1500321542,761181,62130931,2445,0,511,0,9685293,"SINARAN WARNA","9MWJ3",31,0,0,0,0,47,"TG BIN",829760
319069700,1500321496,26125755,4219982,2117,0,511,5,8991853,"I SEA","ZGCX9",37,15,25,4,4,26,"CANNES",481408
265636510,1500321431,34573617,7145126,1784,1,511,0,0,"ENNA","SD6172",0,12,0,0,4,0,"",0
563021750,1500321096,784388,62252222,2838,0,511,0,0,"OPL 168","9V9489",70,8,16,3,3,0,"",
244710776,1500321568,31443418,2924307,1022,0,511,0,0,"ALJA","PE9409",99,95,14,10,1,3,"AMSTERDAMSE HAVENS",164864
311943000,1500321554,21138580,-75974340,1300,110,128,0,9281425,"GULF PEARL","C6UK9",80,190,38,16,16,127,"LOS ANGELES",496704
211402070,1500321462,32046924,5097689,3556,105,354,0,0,"LUNA","DJ2671",79,71,14,2,8,3,"BHV",0
354131000,1500321442,37516321,3683165,2982,0,147,5,9628518,"SUNRISE-G","3FKF6",90,18,42,7,9,44,"OFFSHORE",488576
211181500,1500321543,32323313,5226301,36,1,26,0,0,"NUEBBEL","DA2175",90,8,4,1,2,18," CUXHAVEN",1596
235067955,1500320599,31483921,1050691,3600,0,511,5,0,"WINDCAT 12","2B008",96,6,12,3,3,24,"LOWE-GAB-LOWE",494336
244180237,1500321388,31105228,2986978,0,0,511,1,0,"ANDA","PD8[",79,61,9,3,4,3,"DEVENTER",455238
412361450,1500321485,18860594,72881349,0,0,135,5,0,"ZHONG JIN 5","BHQL6",70,127,20,10,11,85,"SHANG  HAI",488512
209487000,1500321559,31440620,2923980,1278,0,117,5,9135743,"FRI LANGESUND","5BFE4",70,80,10,8,6,37,"AMSTERDAM",490752
235118074,1500321570,30388812,-549624,1663,40,139,3,8611233,"KARISSA","2JQJ6",33,87,13,11,1,43,"395LANGSTONE",493854
257236400,1500321560,38183244,5601283,3403,0,347,0,6413352,"DYROEY","LJDO",60,10,31,3,7,35,"GARTEN S L VAERNES",68623
273427570,1500321388,26455672,23440816,3600,0,511,5,9229207,"ATLANT","UHUL",52,8,20,6,4,46,"TUAPSE....",322368
257254500,1500321541,40865744,8452094,711,84,71,0,6801133,"GERD STENSEN","LEGE",33,40,10,4,5,36,"",240418
235085464,1500321318,27651800,-740700,2330,1,295,1,9558048,"KITTY C","2EIQ6",70,94,12,9,7,68,"LA PALLICE",483392
356903000,1500321559,31487272,1476205,1861,96,185,0,9407201,"ORIENTAL MARGUERITE","3EOL7",80,116,17,5,13,57,"ROTTERDAM",498112
636010677,1500321536,20247209,-70934572,2802,0,10,5,9133812,"SEA LAUNCH COMMANDER","ELUH7",70,83,120,25,7,80,"LONG BEACH",400640
413772362,1500321488,18899014,72841876,0,0,511,0,0,"WANJIANGHUAI3699","",0,99,14,7,10,0,"",
244030043,1500321566,31130583,2651317,1096,75,511,0,0,"OKUPOROS","PD7173",89,58,12,3,5,1,"NLXXX01207DOCKX00012",484554
413983708,1500321453,19168148,72189440,0,0,11,0,0,"AN SHUN 6988","",70,10,39,4,5,0,"SHANGHAI",1596
257742800,1500320590,40659863,9148233,2837,0,511,0,0,"FLAGGSUND","LG8752",52,4,3,4,10,0,"",
367594260,1500321280,22079610,-45777170,2813,0,342,5,8989927,"FALCON","WDH2087",0,0,0,0,0,35,"CONTACT VESSEL",1596
229809000,1500320977,24636028,736487,805,85,76,0,9437775,"GENERAL SHIKHLINSKY","9HA3629",70,79,21,6,10,62,"TARRAGONA",488286
413819523,1500321537,18966155,72778467,465,3,511,0,0,"XING MAO 666","",70,100,28,10,13,0,"",
636091633,1500321428,31019011,-3017708,867,0,88,5,9391414,"CONTI HUMBOLDT","A8QQ5",80,150,34,20,7,75,"GIGIB>GBPEM",492864
246067000,1500321498,35673291,14821093,2008,0,58,5,9126352,"LADY MENNA","PFXO",70,80,8,6,6,38,"PALJASSAARE",475840
565137000,1500321500,27940386,18658875,3096,0,356,1,9643154,"CETUS OCEAN","9V2603",70,200,29,10,22,75,"UA YUZ",486016
272139300,1500321560,28669253,21100746,3600,0,511,0,0,"V.OMELCHENKO","",60,19,26,2,4,16,"BELEN'KOE",0
338108125,1500320742,22674294,-73372637,1569,0,511,0,0,"LANA","WDB2809",60,3,16,3,3,0,"",1596
377714000,1500321434,26128743,4209501,1970,0,295,1,8991425,"AZZURRA II","J8Y3386",95,27,21,4,5,28,"CANNES",490718
235010500,1500321569,30664709,865988,2842,211,284,0,9318345,"DOVER SEAWAYS","MLBZ6",61,39,147,5,23,65,"DOV_DUNK",494720
563021670,1500321476,776904,62253813,2962,1,511,0,0,"SC 4507 E","",0,0,0,0,0,0,"",
211216480,1500321563,32334580,5487086,5,0,217,0,9021112,"BUGSIER15","DABK",52,10,18,6,3,45,"BRUNSBUETTEL",490816
338312000,1500321482,15463675,-48085418,251,1,511,0,0,"GOING GALT","WDG5563",37,15,19,3,6,0,"",
367630670,1500321226,30265096,-75162093,3064,75,511,0,0,"CAPE FAIRWEATHER","WHD5711",37,3,11,2,4,0,"",
367171590,1500321562,17867641,-55309857,2845,0,511,0,0,"CAPT JASON","WDD6340",60,10,24,2,8,20,"MP-270",86336
250104700,1500320998,32779838,-5065985,0,0,202,15,9281994,"GIRL STEPHANIE","EILG",30,25,20,6,6,64,"KILLYBEGS",668288
235060673,1500321569,30250140,-3705606,1204,5,290,7,0,"GARY M","2ALC4",30,6,4,2,3,0,"",1596
211445180,1500321568,32358862,5524364,0,0,511,0,0,"STETTIN","DBKL",60,14,15,2,8,10,"FERRYPOINT KUDENSEE",1596
413442090,1500321426,17857685,73196630,3257,0,248,5,0,"YONGGANGTUO30","BKAH",52,12,23,4,6,48,"",0
258208160,1500321218,41345534,9046085,2823,0,511,0,0,"BREISTRAND","LG9874",37,0,0,0,0,0,"",
244110708,1500320878,32992085,-870388,1602,0,511,0,0,"GBF 6","",0,0,0,0,0,0,"",
249921000,1500321329,26123758,4219505,2581,0,292,5,1008308,"RAHIL","9HA4435",37,35,13,5,4,30,"CANNES",418368
205466990,1500321567,31163079,2422604,2599,0,511,0,0,"MARTCILINO","OT4669",79,110,0,5,5,0,"BESCH",136448
257751590,1500321476,35323698,3445439,0,0,511,0,0,"FRAMOVER","LK9452",36,12,0,0,4,0,"",
209723000,1500321265,26026300,2987500,580,0,193,1,9453389,"KASTELLI WAVE","5BGB3",70,199,30,15,21,143,"FOS FRANCE",492480
373483000,1500320951,-4305762,67606456,1767,0,317,5,9448229,"ULTRA SASKATOON","3FFG",70,171,29,21,11,87,"GRESIK,INDONESIA",489920
412370241,1500321202,18723650,73260650,1380,0,511,0,0,"HU CHONGYUGONG24102","YYYY",30,23,5,3,3,0,"",
413903834,1500321213,13786725,68126210,1274,0,511,0,0,"YUE XIN HUI HUO 8238","",70,46,9,10,0,0,"",
235015046,1500321400,34600180,7107192,26,0,511,0,0,"ATALAYA","MBCK6",36,6,6,2,2,18,"",156268
525020288,1500321329,-4314975,67636504,228,1,511,8,9753868,"--LCT ALEGRA--","YBFX",37,0,0,0,0,25,"AMBON",455424
636017474,1500321249,21772399,8931986,1164,192,116,0,9725160,"MAERSK SHENZHEN","D5LD3",70,116,208,20,28,120,"PORT SAID",499136
353038000,1500321374,35696637,14973833,3347,1,312,5,9797682,"FJ STAR","HOSV",70,175,25,22,10,67,"MUUGA ESTONIA",67584
367727940,1500321438,25569152,-42390992,3299,1,511,0,0,"F/V MORNING STAR","",0,0,0,0,0,0,"",
565429000,1500321562,11542120,-57583140,290,125,23,0,9290579,"TORM RAGNHILD","9V3905",80,149,34,9,23,84,"PORT ARTHUR",499072
367141210,1500321562,23960971,-45084952,1329,0,511,0,0,"PILOT DELAWARE","WDD4172",50,0,0,0,0,0,"",1596
219001236,1500320872,34229114,6031365,37,0,327,5,8977065,"HUGIN","OYOV",52,8,11,4,3,36,"AALBORG",454093
413358830,1500320864,19202181,72210885,2845,0,227,15,9581978,"CHENG GANG TUO 102","BHNU2",50,14,15,7,2,0,"",1596
413591320,1500321549,14705332,70840987,0,0,511,5,0,"LI TONG 27","",70,63,15,2,2,20,"LONGHAI-XIAMEN",367360
249715000,1500321569,23264744,-6049129,1738,111,177,0,9108386,"BOXY LADY","9HYU9",79,138,21,14,10,102,"ALGECIRAS",497984
272081400,1500321547,28064922,19164116,0,0,511,0,0,"LIMANY","",34,10,11,1,3,0,"",
269057367,1500321569,31581635,3037983,3600,0,0,0,0,"ALINA","HE7367",69,10,125,5,5,15,"GENT",498240
227704960,1500321534,28589088,-1654717,3600,0,511,0,0,"AQUARELLE","",0,0,0,0,0,0,"",
205507390,1500321570,30687314,2267780,1071,57,511,0,0,"MAURICE MAETERLINCK","OT5073",99,25,20,2,13,0,"HEEN EN WEER",127920
367045590,1500321447,30020359,-75145766,2348,0,511,0,0,"M/V SUNSHINE","WDC5728",37,10,11,3,3,0,"",
431301018,1500321436,20710300,81201105,175,0,275,1,8944173,"RYOSEI MARU","JL6618",80,56,15,8,3,46,">JP HAN OFF",492815
403043000,1500321548,22758752,14189604,533,2,511,0,0,"JEWEL","",0,0,0,0,0,0,"",
319003500,1500321401,24428030,-44410347,2398,1,190,5,1010260,"TATS","ZCYJ",37,27,13,3,5,23,"LOCAL CRUSING",380160
227224850,1500321489,27334723,-636490,3600,0,511,0,0,"MARKO","FAB6653",36,10,1,2,2,0,"",
257016190,1500321473,37871569,4638744,52,1,511,0,0,"VIKTORIA","",0,0,0,0,0,0,"",
563128000,1500321461,783883,62218249,0,0,511,0,9778911,"CLEANSEAS FERRY I","9V4869",60,5,2,2,2,0,"",1596
477995100,1500321571,29789390,-4428780,2550,110,251,0,9329447,"CHINA PEACE","VRBA2",79,248,41,26,19,103,"FR DKK > US PHF",516672
232003571,1500321532,674033,62106973,1193,110,120,0,9729922,"BW DURUM","MADG3",70,172,28,20,12,130,"SINGAPORE",496192
211706140,1500321496,30537532,4197785,1150,38,511,0,0,"RHENUS-DILLINGEN 1&2","DG8905",99,0,0,0,0,0,"D < > NL",389120
249729000,1500321432,26432500,5906400,760,1,294,1,1007641,"HANIKON","9HA4357",37,24,25,5,4,32,"PORTO VENERE",494784
230980260,1500321557,38795647,14649518,2010,0,22,15,6502074,"ISBJORN","OJFM",52,8,17,4,4,0,"HARBOURTUG",436884
636015431,1500321383,25428897,8661532,119,1,342,1,9532202,"SANKO FORTUNE","D5AR7",70,200,25,19,13,66,"IT OTN",493632
412751680,1500321460,17955490,73228110,2789,105,278,0,0,"ZHE YU JI 651","",70,41,12,3,6,30,"TAI ZHOU",348928
249288000,1500320914,28933994,9847148,243,26,349,0,0,"SCENIC AMBER","HA4187",60,135,0,0,12,18,"NURNBERG",483904
244670102,1500321570,32090937,5989695,1696,0,511,0,0,"ELOISE","PD5117",80,86,0,5,5,38,"DELFZIJL",493613
232005379,1500321258,34615218,-1200500,3600,0,511,0,0,"PILOT BOAT AILSA","",0,0,0,0,0,0,"",
212100000,1500321496,31316580,2537892,1013,0,511,0,9261396,"BALTIC SEA 1","P3PP9",89,148,34,20,12,75,"SCHEVENINGEN ANCHOR.",480192
257532000,1500321514,32719652,11114012,0,0,238,5,9182966,"STAR ISMENE","LANT5",71,0,198,0,31,78,"PLGDY",490240
413328720,1500321315,21047262,71634785,3147,0,124,0,0,"LAN GANG TUO 18","BBCV",52,10,25,3,8,35,"",1596
542288110,1500321376,777395,62252605,277,0,511,0,0,"CAPITOL T2001","",0,0,0,0,0,0,"",
219006007,1500321535,33407585,7559954,3304,0,511,0,0,"KLODS HANS","XPC8693",60,1,19,3,3,0,"",0
261011140,1500321429,32053115,8753336,3600,0,17,0,8899081,"SM-PRC-101","SPG2878",70,49,9,4,6,15,"SZCZECIN",378048
276001920,1500320937,27364539,8251901,3600,0,511,0,0,"EST-615 TECHNONICOL","",0,0,0,0,0,0,"",
211595730,1500321519,31727487,3222826,404,0,511,0,0,"TIDE","DC6486",0,5,5,2,2,0,"",0
244780346,1500321559,31175805,2408043,2388,0,511,0,0,"HENRY HUDSON","PE 6343",69,9,27,1,6,16,"MAASVLAKTE",492574
367387420,1500321371,25363965,-42558826,1679,168,167,0,0,"RUTH E HUGHES","WCY8367",60,9,24,2,5,0,"HINGTOBOSANDBACK",1596
240806000,1500321497,22763312,14201183,1,0,297,5,1006415,"M/Y VERA","SVA2154",0,0,0,0,0,0,"",849920
566583000,1500321488,32102075,5970423,3522,0,219,5,9729271,"HAFNIA SOYA","9V3282",80,149,35,6,21,113,"HAMBURG",492160
245443000,1500321560,31093675,2857482,2705,0,279,3,8804505,"JETSED","PFCX",33,10,27,7,7,22,"MOERDIJK",641024
311010300,1500321550,19906080,-6896750,550,123,54,0,9303106,"ATLANTIC HORIZON","C6XI2",70,194,30,12,20,116,"GIBRALTAR",496862
367680080,1500321434,15805844,-48046334,659,0,511,0,0,"ARTHUR'S WAY","WDI2628",37,9,20,3,2,17,"NOT DEFINED",0
257734440,1500321482,42514578,17457359,1714,0,511,0,0,"JENNY","",0,0,0,0,0,0,"",
413323560,1500321489,22590680,72118480,536,1,234,0,0,"DEYUAN18","BBWU9",70,83,14,7,9,32,"LONGKOU=SHOUGUANG",493760
244730696,1500321489,30836907,4040831,3600,0,511,0,0,"ACADIA","PC3879",79,5,105,4,7,10,"RHEINHAUSEN",494848
235094269,1500321517,34284300,-1248160,3590,1,89,5,9639359,"HIGHLAND CHIEFTAIN","2FUD2",90,9,69,8,8,46,"ABERDEEN",492638
366962130,1500321437,24367193,-44522248,14,92,511,15,0,"MARY H","WDI7122",0,0,0,16,0,30,"",1596
276790000,1500321413,35699520,14888560,3600,0,511,5,8722379,"VIKTORY","ESUH",30,6,17,5,1,24,"TALLINN",522782
211645700,1500321570,30752652,2628043,3600,0,511,0,0,"ERASMUS","UISMUS",80,100,10,5,6,19,"OILTANKING ANTW",493579
226007770,1500320037,29312571,1406689,0,0,511,15,0,"PARIS EN SCENE","FM5355",69,14,40,5,5,0,"",68780
235063849,1500321481,31019833,-3041791,2490,0,295,1,9412373,"SVITZER GELLISWICK","2AXZ5",52,13,21,5,7,52,"MILFORD HAVEN",449551
